Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9490,1.01,Premium,G,VS2,62.4,59.0,6.45,6.41,4.01,5787
2208,0.9,Good,F,SI1,64.0,59.0,5.97,5.99,3.83,3696
18400,0.32,Very Good,G,VS1,60.8,56.0,4.45,4.48,2.71,660
7001,0.55,Good,F,VS1,59.5,62.0,5.3,5.35,3.17,1682
15775,1.0,Premium,F,SI2,62.9,59.0,6.39,6.3,3.99,4155
23135,0.31,Good,E,SI1,,57.0,4.29,4.31,2.74,544
2350,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
25938,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,8749
7401,1.57,Premium,F,SI1,60.4,59.0,7.57,7.54,4.56,12112
846,0.87,Premium,F,SI2,61.6,58.0,6.14,6.1,3.77,2999
11715,0.71,Ideal,D,VS2,60.9,56.0,5.76,5.79,3.52,4029
14549,0.9,Good,E,SI1,60.8,65.0,6.31,6.18,3.8,3625
6700,1.4,Very Good,G,VS1,62.6,58.0,7.03,7.07,4.41,11262
21626,0.91,Very Good,E,SI2,62.9,56.0,6.14,6.17,3.87,3763
24016,0.32,Premium,H,VS1,61.6,59.0,4.39,4.37,2.7,672
5296,1.0,Premium,F,SI1,59.7,60.0,6.51,6.48,3.88,4939
14627,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1690
24435,1.24,Premium,E,SI1,58.5,60.0,7.08,7.01,4.11,5775
10479,0.73,Ideal,E,SI2,62.1,57.0,5.75,5.71,3.56,2155
16266,0.4,Very Good,D,SI1,63.0,57.0,4.66,4.7,2.95,720
390,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,1294
506,1.01,Very Good,H,SI2,63.9,56.0,6.29,6.38,4.05,4023
18703,0.87,Ideal,D,SI2,61.4,54.0,6.15,6.2,3.79,4012
8276,0.91,Good,G,VVS2,64.1,58.0,6.06,6.1,3.9,4543
15149,1.52,Ideal,F,VS2,62.8,55.0,7.37,7.28,4.6,14038
26335,0.31,Premium,G,VS2,61.0,56.0,4.37,4.35,2.66,698
8144,1.5,Ideal,I,VS2,62.4,54.1,7.3,7.35,4.57,9730
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
20994,0.91,Premium,F,SI2,59.1,60.0,6.36,6.3,3.74,3845
17244,0.52,Ideal,G,SI1,60.4,57.0,5.23,5.27,3.17,1354
14324,0.5,Very Good,D,SI1,58.8,60.0,5.17,5.23,3.06,1436
16918,0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
11979,0.3,Premium,H,SI2,61.9,60.0,4.29,4.27,2.65,485
11011,0.55,Ideal,E,SI1,,56.0,5.23,5.26,3.27,1551
7693,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,4058
2648,0.28,Very Good,F,IF,62.2,55.0,4.23,4.26,2.64,612
4713,0.76,Good,G,SI1,57.7,63.0,6.05,5.97,3.47,2447
15699,1.07,Premium,H,SI1,58.9,59.0,6.76,6.71,3.97,4235
4427,0.51,Ideal,D,VS2,61.4,57.0,5.13,5.16,3.16,1716
24032,0.74,Good,D,SI1,63.1,59.0,5.71,5.74,3.61,2753
5793,0.9,Good,H,VS2,64.1,56.0,6.0,6.05,3.86,3902
8120,0.9,Premium,E,SI2,62.2,60.0,6.19,6.15,3.84,3599
9309,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
4027,0.35,Very Good,E,SI1,62.9,58.0,4.48,4.52,2.83,614
25970,1.11,Premium,I,I1,61.8,59.0,6.65,6.58,4.09,3183
1007,0.26,Very Good,E,VVS2,62.6,58.0,4.07,4.11,2.56,597
20628,1.51,Fair,I,VS2,,60.0,7.18,7.1,4.63,8879
5803,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,2834
4241,0.74,Good,E,VS2,63.5,56.0,5.75,5.8,3.67,3163
12302,0.37,Ideal,E,SI1,61.4,56.0,4.6,4.65,2.84,606
2457,2.04,Very Good,J,VS2,63.0,58.0,7.99,8.02,5.04,13609
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
25263,1.01,Very Good,E,SI1,63.1,57.0,6.4,6.37,4.03,5973
8345,0.33,Ideal,D,VS2,61.8,56.0,4.48,4.45,2.76,1002
15768,1.5,Good,F,SI1,60.5,62.0,7.32,7.38,4.45,11399
23131,0.41,Good,D,VS2,63.8,55.0,4.7,4.73,3.01,873
6039,1.01,Ideal,G,SI2,61.7,56.0,6.47,6.43,3.98,4260
9167,1.02,Ideal,E,VS1,60.1,57.0,6.52,6.59,3.94,8096
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
14797,1.01,Ideal,G,VS2,62.7,56.0,6.43,6.39,4.02,6108
1153,0.3,Ideal,J,VS1,59.7,57.0,4.37,4.4,2.62,394
15322,0.71,Ideal,J,VS1,61.9,55.0,5.69,5.75,3.54,1932
8735,0.72,Ideal,F,VVS2,60.9,56.0,5.83,5.77,3.53,3780
12073,1.12,Ideal,H,SI1,62.8,55.0,6.66,6.61,4.17,5863
3469,1.16,Ideal,E,SI1,61.9,57.0,6.72,6.76,4.17,6896
15544,1.01,Very Good,D,VS2,61.9,59.0,6.35,6.44,3.96,7422
16701,0.9,Fair,I,VS2,64.1,66.0,6.04,5.98,3.85,2921
24346,0.36,Premium,G,SI2,60.8,58.0,4.61,4.57,2.79,608
7375,1.07,Premium,D,VS2,61.3,59.0,6.61,6.53,4.03,7751
6194,0.52,Ideal,F,SI1,61.5,57.0,5.12,5.16,3.16,1232
24641,1.2,Ideal,J,VS2,61.6,54.0,6.88,6.82,4.22,4099
3262,0.7,Very Good,F,SI2,63.2,59.0,5.66,5.61,3.56,1792
19372,0.41,Ideal,G,VS2,61.6,54.0,4.81,4.84,2.97,900
15299,0.43,Premium,F,SI1,61.3,60.0,4.83,4.86,2.97,792
5425,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15766
7092,1.01,Good,G,VVS2,58.2,55.0,6.65,6.68,3.88,7306
17044,0.41,Premium,H,VS1,58.2,59.0,4.92,4.88,2.85,990
661,0.32,Good,E,VS1,60.3,64.0,4.42,4.44,2.67,756
4087,2.02,Very Good,J,VS2,61.5,59.0,8.06,8.13,4.98,13564
5624,0.54,Ideal,D,VS2,61.6,55.0,5.25,5.27,3.24,2307
25854,0.93,Very Good,D,SI2,62.6,57.0,6.2,6.26,3.9,4214
23968,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,945
25127,1.1,Ideal,I,VS1,60.8,58.0,6.68,6.63,4.04,5291
6571,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3359
13250,0.39,Premium,E,VS1,59.6,60.0,4.72,4.75,2.82,1026
4628,0.3,Very Good,G,SI1,59.8,57.0,4.32,4.37,2.6,447
8239,0.53,Ideal,D,VS2,60.2,57.0,5.26,5.24,3.16,1956
7377,0.76,Fair,H,I1,64.5,57.0,5.79,5.76,3.73,1140
24686,0.32,Very Good,F,VS2,61.2,58.0,4.38,4.41,2.69,602
15944,2.13,Premium,H,SI2,62.3,57.0,8.24,8.16,5.11,17073
6696,1.01,Very Good,G,SI1,62.6,59.0,6.38,6.3,3.97,4916
21142,0.54,Premium,H,VS1,61.3,58.0,5.25,5.22,3.21,1637
20548,0.77,Very Good,H,VS1,62.8,58.0,5.75,5.78,3.62,2961
6489,1.2,Very Good,H,SI1,61.4,63.0,6.76,6.72,4.14,4603
10568,0.33,Very Good,E,VVS2,60.1,63.0,4.45,4.5,2.69,981
11211,0.7,Ideal,E,VS2,60.8,56.0,5.74,5.78,3.5,3504
21470,1.0,Very Good,E,SI2,60.7,59.0,6.38,6.44,3.89,4311
18225,0.54,Premium,D,VS2,61.6,55.0,5.28,5.24,3.24,1913
19714,0.52,Very Good,I,SI1,62.5,59.0,5.06,5.12,3.18,978
26452,1.06,Premium,G,SI1,61.5,59.0,6.57,6.53,4.03,5113
18054,0.26,Very Good,F,SI1,61.3,55.0,4.15,4.21,2.56,401
25734,2.56,Premium,J,SI1,61.4,58.0,8.76,8.73,5.37,17186
8597,0.37,Ideal,G,IF,61.2,56.0,4.61,4.64,2.83,1056
15991,0.41,Premium,F,VS1,61.1,58.0,4.78,4.74,2.91,1076
6013,0.35,Ideal,G,VVS1,61.0,56.0,4.56,4.59,2.79,887
12837,0.72,Ideal,D,VS2,,54.0,5.76,5.81,3.59,3450
7732,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
25954,0.82,Ideal,F,SI1,61.3,55.0,6.06,6.08,3.72,3439
23299,0.72,Ideal,H,VVS2,60.9,56.0,5.78,5.84,3.54,3475
5829,0.33,Premium,F,SI1,59.9,61.0,4.47,4.44,2.67,705
24481,0.32,Ideal,G,VS1,61.6,56.0,4.42,4.38,2.71,828
21409,1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,11534
18479,0.72,Ideal,H,VS2,61.2,57.0,5.79,5.77,3.54,3018
10185,0.23,Very Good,H,VVS1,61.6,56.0,3.94,3.97,2.43,434
3838,2.06,Ideal,I,SI2,62.4,55.0,8.1,8.14,5.07,14120
23771,0.71,Very Good,E,SI1,63.1,59.0,5.75,5.62,3.59,2441
24379,0.7,Very Good,D,SI1,61.1,57.0,5.74,5.66,3.48,2677
10837,0.71,Premium,E,VS2,59.0,59.0,5.78,5.88,3.44,2711
20397,1.36,Ideal,F,VVS2,61.6,56.0,7.17,7.08,4.39,12608
5114,1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05,3546
17068,1.02,Ideal,F,SI2,62.1,56.0,6.41,6.44,3.99,4162
5611,0.3,Very Good,D,VS2,62.0,59.0,4.22,4.27,2.63,710
20009,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,2846
24413,0.32,Premium,H,VS2,61.7,59.0,4.35,4.4,2.7,505
17983,1.01,Ideal,G,VVS2,60.9,54.0,6.5,6.53,3.97,7934
7036,0.54,Ideal,I,VS2,61.9,56.0,5.2,5.26,3.24,1260
23654,0.4,Good,E,SI1,63.8,56.0,4.74,4.7,3.01,882
25178,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,4446
14657,0.93,Good,J,SI1,63.7,54.0,6.15,6.09,3.9,2438
20934,1.02,Premium,D,SI2,60.3,58.0,6.52,6.48,3.92,4718
7561,0.38,Ideal,G,VVS2,61.3,56.4,4.67,4.71,2.88,929
5859,0.4,Premium,F,SI1,62.9,58.0,4.72,4.69,2.96,882
6713,0.9,Very Good,G,SI1,61.3,60.0,6.14,6.17,3.77,3841
12382,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
1617,0.81,Premium,D,SI1,60.7,58.0,6.07,5.99,3.66,3135
1771,0.71,Ideal,H,VVS2,61.7,57.0,5.68,5.73,3.53,3371
4529,1.5,Premium,F,SI1,61.9,60.0,7.26,7.21,4.48,10940
1067,1.06,Ideal,H,SI1,62.7,57.0,6.53,6.48,4.08,4196
22619,1.0,Good,E,SI2,57.7,65.0,6.59,6.55,3.79,3763
6254,0.91,Ideal,E,SI1,61.0,57.0,6.2,6.26,3.8,4392
13409,1.03,Very Good,H,SI1,63.5,53.0,6.43,6.46,4.09,4573
3229,0.9,Premium,D,VS2,63.0,62.0,6.13,6.06,3.84,4586
21772,0.32,Premium,G,VS2,61.1,58.0,4.42,4.45,2.71,561
1983,0.51,Premium,E,SI1,62.5,57.0,5.09,5.06,3.17,1546
24992,0.26,Very Good,H,VVS2,59.8,61.0,4.15,4.18,2.49,440
6124,1.5,Very Good,I,VVS2,59.7,60.0,7.46,7.62,4.5,10551
13516,0.32,Very Good,I,SI1,63.1,56.0,4.39,4.36,2.76,554
25419,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,521
17878,1.54,Very Good,G,SI1,61.3,59.0,7.38,7.41,4.53,10036
20637,0.35,Premium,G,VS1,62.3,59.0,4.53,4.49,2.81,906
2356,0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756
11751,1.56,Ideal,H,SI2,62.4,55.0,7.39,7.48,4.64,9081
20249,1.77,Premium,F,SI1,60.3,59.0,7.94,7.87,4.77,11965
8913,0.83,Ideal,F,SI1,62.8,56.0,5.97,6.01,3.76,3482
4745,0.63,Premium,E,SI1,58.8,59.0,5.68,5.62,3.32,1846
18784,0.26,Premium,E,VVS1,60.9,59.0,4.09,4.12,2.5,635
16780,0.41,Very Good,D,VS2,62.8,58.0,4.73,4.76,2.98,779
22128,2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
2908,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,9925
18801,0.5,Very Good,F,VVS2,63.0,57.0,5.01,5.05,3.17,2052
17023,1.02,Ideal,D,VS1,60.8,55.0,6.55,6.5,3.97,8818
13685,0.3,Ideal,D,VS2,62.6,56.0,4.28,4.31,2.69,710
4639,0.41,Ideal,F,VVS2,61.9,55.0,4.78,4.79,2.96,1115
3007,0.9,Premium,D,SI2,61.2,62.0,6.22,6.07,3.76,4133
26531,0.41,Ideal,G,IF,61.7,56.0,4.77,4.8,2.95,1367
4388,1.4,Premium,H,SI1,62.4,57.0,7.19,7.11,4.46,8223
5467,1.0,Good,E,SI1,57.2,62.0,6.59,6.56,3.76,5345
6150,0.3,Premium,H,SI1,62.6,58.0,4.28,4.22,2.66,540
12443,2.0,Premium,J,I1,61.5,59.0,8.11,8.06,4.97,5051
16712,1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
11254,1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
13494,0.52,Very Good,F,SI1,58.6,61.0,5.28,5.3,3.1,1244
21373,0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,789
5023,0.56,Ideal,H,VVS1,60.8,57.0,5.3,5.35,3.24,1929
14863,1.52,Ideal,I,VVS1,62.3,55.0,7.32,7.37,4.58,11033
7067,1.51,Very Good,H,VS2,62.3,61.0,7.27,7.3,4.54,9821
11811,1.05,Ideal,G,VS1,62.2,57.0,6.49,6.51,4.04,7357
4014,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,9808
2725,0.32,Very Good,E,SI1,63.3,56.0,4.35,4.34,2.75,720
11129,0.72,Very Good,F,SI2,63.1,58.0,5.69,5.63,3.57,2246
17549,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,4458
24251,1.4,Ideal,J,SI1,62.1,57.0,7.17,7.14,4.44,6350
13918,0.37,Premium,F,SI1,60.3,58.0,4.66,4.62,2.8,791
5776,0.9,Premium,G,VS2,61.7,59.0,6.14,6.22,3.81,4269
3085,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
18836,0.7,Premium,F,SI1,61.3,59.0,5.74,5.68,3.5,2423
3866,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,5831
25103,0.3,Premium,G,SI2,62.5,59.0,4.27,4.31,2.68,394
26916,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93,13162
24246,1.06,Very Good,H,VS2,62.5,57.0,6.47,6.49,4.05,5783
14839,2.02,Ideal,J,SI2,62.2,57.0,8.11,8.18,5.07,12736
9365,0.53,Very Good,E,VS2,62.3,56.7,5.19,5.23,3.25,1857
22607,0.3,Premium,I,VS1,60.5,60.0,4.33,4.3,2.61,608
714,0.53,Ideal,D,VVS1,62.0,57.0,5.16,5.2,3.21,2732
6547,0.46,Very Good,E,SI1,61.4,62.0,4.92,4.95,3.03,1042
16439,1.0,Ideal,F,SI2,62.3,56.0,6.34,6.27,3.93,3696
9487,0.68,Premium,E,SI1,62.0,59.0,5.67,5.65,3.51,2224
13522,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,2633
17386,0.7,Premium,E,VS1,59.6,57.0,5.91,5.83,3.5,2818
7998,2.03,Very Good,I,VS2,59.9,57.0,8.14,8.25,4.91,17297
20889,1.14,Premium,H,SI1,62.5,58.0,6.71,6.67,4.18,4948
12843,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,863
19775,1.13,Ideal,I,VS2,62.3,56.0,6.63,6.73,4.16,4940
15429,0.39,Very Good,F,VVS2,61.7,56.0,4.7,4.74,2.91,965
21093,1.18,Ideal,E,VS1,62.4,54.0,6.74,6.79,4.22,9709
8104,0.56,Ideal,J,SI1,61.8,58.0,5.27,5.31,3.27,1119
20241,0.44,Good,F,SI1,63.8,54.0,4.85,4.8,3.08,970
19956,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99,3975
7259,1.05,Ideal,F,SI2,61.9,56.0,6.48,6.5,4.02,5347
2347,1.0,Ideal,H,SI2,62.6,56.0,6.38,6.34,3.98,4256
1747,0.32,Ideal,F,VS2,62.4,54.0,4.4,4.38,2.74,828
3144,0.32,Ideal,H,VS2,61.2,56.0,4.42,4.44,2.71,523
14370,0.97,Ideal,H,SI2,60.7,55.0,6.47,6.41,3.91,3729
61,0.51,Ideal,F,VVS2,62.6,57.0,5.13,5.1,3.2,2203
11796,1.06,Ideal,D,VVS2,62.0,57.0,6.52,6.54,4.05,11837
1235,1.06,Ideal,G,VVS2,61.4,57.0,6.52,6.55,4.01,8726
2055,0.7,Premium,G,VS2,62.5,55.0,5.69,5.64,3.54,2479
9293,0.67,Good,F,SI1,60.2,61.0,5.64,5.69,3.41,1897
22243,1.03,Ideal,G,VS2,59.6,57.0,6.65,6.6,3.95,6146
8044,0.51,Good,H,VS2,61.8,65.0,5.07,5.02,3.12,1128
12168,0.41,Premium,H,SI1,60.5,58.0,4.85,4.81,2.92,876
14500,0.91,Fair,D,VS2,65.7,58.0,6.04,5.99,3.95,4107
14656,0.7,Ideal,G,VS1,61.3,57.0,5.71,5.74,3.51,2839
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
10633,1.06,Very Good,G,VS2,59.4,59.0,6.68,6.63,3.95,6217
23928,0.9,Very Good,E,SI1,62.0,62.0,6.11,6.21,3.82,4144
7904,0.6,Very Good,D,VVS2,,57.0,5.48,5.51,3.33,2897
3486,1.01,Ideal,G,IF,62.2,61.0,6.34,6.4,3.96,8957
23902,0.55,Ideal,H,SI2,62.6,56.0,5.24,5.27,3.29,1037
22336,0.74,Ideal,I,VVS1,62.3,55.0,5.77,5.82,3.61,2715
18639,1.2,Very Good,E,SI1,62.6,58.0,6.73,6.78,4.23,6098
21550,0.71,Premium,D,VS2,59.2,59.0,5.86,5.8,3.45,3161
10892,0.24,Ideal,F,VVS2,61.1,57.0,4.03,4.06,2.47,552
6229,0.51,Premium,F,SI2,58.9,60.0,5.24,5.19,3.07,1195
12440,0.37,Ideal,E,SI1,61.9,56.0,4.57,4.6,2.84,649
25519,0.37,Premium,E,VS2,61.1,57.0,4.66,4.63,2.84,1041
12057,0.42,Premium,F,SI1,60.6,61.0,4.87,4.83,2.94,926
10903,0.35,Ideal,D,VVS1,61.0,55.0,4.62,4.59,2.81,1303
12910,1.5,Very Good,D,SI1,63.5,57.0,7.23,7.28,4.61,11352
12424,1.03,Ideal,H,SI1,62.0,56.0,6.44,6.49,4.01,5093
26476,0.51,Ideal,I,SI1,61.7,54.0,5.18,5.19,3.2,1000
21732,0.23,Very Good,G,VVS1,62.0,56.0,3.95,3.98,2.46,484
16904,0.4,Premium,E,SI1,62.6,59.0,4.71,4.68,2.94,945
4327,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,12707
14123,0.33,Premium,G,VS1,61.8,59.0,4.45,4.39,2.73,854
7486,0.28,Ideal,E,VS1,61.4,56.0,4.2,4.24,2.59,487
24622,1.28,Ideal,G,IF,61.7,56.0,6.95,6.99,4.3,13360
23711,1.52,Very Good,H,SI2,62.8,58.0,7.25,7.3,4.57,8408
7722,0.27,Ideal,D,VVS2,61.5,56.0,4.15,4.18,2.56,586
1391,0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,789
16258,1.0,Premium,E,SI1,62.7,61.0,6.37,6.32,3.98,5027
5974,1.1,Ideal,G,VS2,62.5,54.0,6.59,6.62,4.12,7074
18173,0.36,Ideal,E,SI1,61.9,56.0,4.58,4.53,2.82,810
7282,1.16,Ideal,G,SI2,61.5,54.0,6.78,6.75,4.16,5301
13228,1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02,6416
24134,0.33,Ideal,G,VVS2,62.7,55.0,4.46,4.41,2.78,965
2789,0.36,Good,D,SI1,63.2,56.0,4.52,4.56,2.87,619
3941,0.35,Very Good,D,SI2,62.4,57.0,4.47,4.5,2.8,487
21000,2.0,Premium,G,SI2,60.8,55.0,8.09,7.95,4.88,13007
10548,0.57,Ideal,G,VVS2,60.7,55.0,5.36,5.34,3.25,2206
15406,0.51,Ideal,D,SI2,62.5,55.0,5.15,5.12,3.21,1359
5192,1.18,Premium,J,SI2,61.3,60.0,6.83,6.78,4.17,4274
17189,1.13,Ideal,H,SI1,62.0,57.0,6.66,6.73,4.15,4959
19986,0.7,Premium,I,VVS1,61.2,58.0,5.72,5.65,3.48,2536
23566,1.2,Very Good,D,SI2,63.2,60.0,6.65,6.54,4.17,5174
19477,0.43,Ideal,D,SI1,61.5,56.0,4.82,4.87,2.98,830
4531,0.44,Ideal,H,IF,61.5,56.0,4.89,4.93,3.02,1185
15954,0.51,Ideal,F,VS1,60.2,56.0,5.22,5.24,3.15,1765
10956,0.21,Premium,D,VS2,61.6,59.0,3.82,3.78,2.34,386
2292,0.5,Ideal,F,VVS2,62.0,53.6,5.09,5.13,3.18,2025
26313,1.28,Ideal,G,VVS1,62.1,56.0,6.93,6.96,4.31,11147
10821,0.27,Very Good,E,VVS2,60.5,60.0,4.19,4.2,2.54,544
728,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
20380,0.32,Ideal,D,SI1,62.6,55.0,4.39,4.36,2.74,756
11262,1.0,Good,D,SI2,64.0,54.0,6.29,6.24,4.01,3304
21611,0.3,Premium,J,VS1,62.6,60.0,4.22,4.28,2.66,394
8238,1.02,Premium,D,SI2,62.5,59.0,6.43,6.38,4.0,4907
5864,0.81,Premium,J,SI1,61.4,60.0,5.98,5.94,3.66,1917
3472,0.91,Very Good,J,VS2,61.6,59.0,6.13,6.25,3.81,3290
16092,0.57,Very Good,E,SI1,60.3,57.0,5.34,5.4,3.24,1608
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
4295,0.7,Premium,F,SI1,,59.0,5.73,5.69,3.55,2423
10373,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,665
15188,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,714
22659,0.32,Ideal,I,VS1,61.7,55.6,4.41,4.43,2.73,529
15211,1.56,Premium,D,SI1,62.6,58.0,7.36,7.44,4.63,12226
21743,0.5,Premium,E,VS2,60.5,60.0,5.13,5.09,3.09,1699
19458,1.63,Ideal,E,VS2,61.3,55.0,7.6,7.63,4.67,17825
13618,1.33,Premium,H,VS2,62.6,58.0,7.07,7.01,4.41,7943
9764,0.31,Ideal,G,VVS2,61.8,56.0,4.36,4.31,2.68,907
17923,1.13,Very Good,H,SI1,63.3,56.0,6.65,6.62,4.2,4689
3946,1.0,Very Good,G,VS2,60.0,55.0,6.41,6.52,3.88,5385
16723,1.01,Premium,G,SI1,62.8,59.0,6.43,6.34,4.01,4605
3566,0.52,Ideal,G,SI2,61.1,56.0,5.19,5.22,3.18,1100
3688,1.0,Fair,H,SI2,65.3,62.0,6.34,6.12,4.08,2818
4809,0.3,Premium,J,VS2,61.6,61.0,4.33,4.28,2.65,473
3448,0.73,Fair,I,VVS2,64.4,59.0,5.65,5.62,3.63,2351
10942,0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
24352,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
10917,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.35,2.68,897
20714,0.41,Ideal,E,VS1,61.8,55.0,4.8,4.75,2.95,1153
1118,1.08,Good,J,SI2,63.2,59.0,6.4,6.57,4.1,3742
8940,1.51,Very Good,H,VS1,61.5,54.0,7.34,7.42,4.54,10045
10589,1.5,Very Good,G,SI1,61.5,59.0,7.31,7.39,4.52,9645
14185,0.9,Very Good,H,VS1,63.5,59.0,6.13,6.1,3.88,4234
561,1.06,Premium,I,SI2,61.5,57.0,6.57,6.49,4.02,2968
26524,0.34,Ideal,D,VS2,62.9,55.0,4.47,4.43,2.8,1033
2304,1.0,Very Good,I,SI1,63.3,56.0,6.27,6.36,4.0,4538
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
11781,1.01,Good,I,SI1,61.7,58.0,6.33,6.4,3.93,4171
1531,1.7,Very Good,J,VS1,63.6,58.0,7.52,7.54,4.79,9683
17232,0.54,Ideal,D,SI1,62.4,57.0,5.23,5.19,3.25,1786
23372,0.7,Ideal,I,VVS1,61.4,55.0,5.7,5.76,3.52,2489
24645,1.08,Very Good,F,VS2,63.1,57.0,6.56,6.5,4.12,6319
7111,0.3,Ideal,G,VS2,60.8,57.0,4.38,4.33,2.65,630
23317,0.33,Ideal,F,VS2,62.0,54.2,4.42,4.45,2.75,660
984,0.7,Very Good,H,VS2,61.6,55.0,5.71,5.75,3.53,2330
26343,0.71,Ideal,F,SI2,60.7,57.0,5.78,5.81,3.52,2291
3956,1.5,Very Good,H,SI1,63.5,58.0,7.23,7.17,4.57,7459
17309,0.7,Premium,D,VS2,61.3,58.0,5.72,5.67,3.48,2415
26220,1.51,Premium,F,IF,60.5,61.0,7.5,7.4,4.45,18102
21553,1.26,Ideal,H,SI2,61.0,56.0,6.99,6.95,4.25,5998
7170,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1935
18292,0.3,Good,G,VVS1,64.0,57.0,4.23,4.27,2.72,678
21684,1.71,Premium,G,SI2,62.6,57.0,7.66,7.6,4.78,11227
14384,0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,721
5309,1.03,Ideal,G,SI2,61.8,55.0,6.5,6.52,4.02,4873
8841,0.72,Ideal,E,SI1,60.8,57.0,5.77,5.8,3.52,3409
25269,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
8624,0.46,Fair,H,VS2,65.6,58.0,4.8,4.84,3.16,830
26823,0.33,Ideal,F,VVS1,61.8,55.0,4.44,4.46,2.75,1141
25690,0.71,Premium,G,VS2,60.4,61.0,5.81,5.77,3.5,2515
7796,1.53,Very Good,E,SI2,59.3,60.0,7.44,7.46,4.42,8270
19243,1.11,Premium,F,SI1,60.1,61.0,6.74,6.64,4.06,5483
3427,0.9,Very Good,H,VS1,61.8,56.0,6.16,6.18,3.81,4136
13472,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,628
24000,0.5,Ideal,F,VS2,62.0,56.0,5.07,5.11,3.15,1581
12590,1.01,Premium,I,SI2,62.6,58.0,6.43,6.38,4.01,3818
9940,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4318
13373,0.25,Very Good,E,VVS2,59.8,59.0,4.07,4.09,2.44,575
10194,1.0,Premium,E,SI2,62.7,58.0,6.41,6.34,4.0,4579
2528,2.13,Ideal,H,SI1,62.2,55.0,8.2,8.27,5.12,18275
18501,1.21,Premium,I,SI1,61.0,56.0,6.91,6.87,4.2,4404
9414,1.01,Premium,D,SI1,62.8,58.0,6.37,6.3,3.98,4751
23568,0.28,Very Good,H,VVS2,62.4,54.0,4.2,4.23,2.63,450
2370,0.71,Very Good,J,VVS2,61.1,58.0,5.7,5.75,3.5,2226
